"Metamagic Gem, Silent Spineld",1000,"Metamagic gems can be used to enhance spells with various metamagic effects, similar to the way metamagic rods are used, save that metamagic gems are consumed when they are used. To apply the effects of a metamagic gem to a spell, you need only use the metamagic gem as an additional material component for the spell in question. When you apply a metamagic effect to a spell using a metamagic gem, the spell slot of the altered spell does not change. You may only use one metamagic gem on any given spell, and while that spell cannot be further enhanced by a metamagic rod, it can be used with spells already enhanced in the normal way via any metamagic feats you possess. In this case, only the feats possessed by you adjust the spell slot of the spell being cast. Use of a metamagic gem does not confer the associated feat on the owner, only the one-time ability to use the given feat. A sorcerer or other spontaneous spellcaster must still take a fullround action when using a metamagic gem, just as if using a metamagic feat he possesses (except for quickening diamonds, which can be used as a swift action). The metamagic gems presented here are not the only such gems that exist. Other metamagic gems based on metamagic feats from other sources could easily be created-their costs should follow the pattern presented here (1,000 for gems that alter a spell slot by 1 level, 2,000 for those that alter spell slots by 2 levels, and so on), and each new gem should have a corresponding unique gemstone type associated with it.",strong,-,,,,,,,,,11,none,-,"Craft Wondrous Item, appropriate metamagic feat",500,Wondrous Item,Rival Guide,,,,,,,,,,,0,0,0,0,0,0,0,0,0,strong,0,1000,500,,,NULL,935,0,0,0,0
"Metamagic Gem, Still Amber",1000,"Metamagic gems can be used to enhance spells with various metamagic effects, similar to the way metamagic rods are used, save that metamagic gems are consumed when they are used. To apply the effects of a metamagic gem to a spell, you need only use the metamagic gem as an additional material component for the spell in question. When you apply a metamagic effect to a spell using a metamagic gem, the spell slot of the altered spell does not change. You may only use one metamagic gem on any given spell, and while that spell cannot be further enhanced by a metamagic rod, it can be used with spells already enhanced in the normal way via any metamagic feats you possess. In this case, only the feats possessed by you adjust the spell slot of the spell being cast. Use of a metamagic gem does not confer the associated feat on the owner, only the one-time ability to use the given feat. A sorcerer or other spontaneous spellcaster must still take a fullround action when using a metamagic gem, just as if using a metamagic feat he possesses (except for quickening diamonds, which can be used as a swift action). The metamagic gems presented here are not the only such gems that exist. Other metamagic gems based on metamagic feats from other sources could easily be created-their costs should follow the pattern presented here (1,000 for gems that alter a spell slot by 1 level, 2,000 for those that alter spell slots by 2 levels, and so on), and each new gem should have a corresponding unique gemstone type associated with it.",strong,-,,,,,,,,,11,none,-,"Craft Wondrous Item, appropriate metamagic feat",500,Wondrous Item,Rival Guide,,,,,,,,,,,0,0,0,0,0,0,0,0,0,strong,0,1000,500,,,NULL,936,0,0,0,0
"Metamagic Gem, Widening Emerald",4000,"Metamagic gems can be used to enhance spells with various metamagic effects, similar to the way metamagic rods are used, save that metamagic gems are consumed when they are used. To apply the effects of a metamagic gem to a spell, you need only use the metamagic gem as an additional material component for the spell in question. When you apply a metamagic effect to a spell using a metamagic gem, the spell slot of the altered spell does not change. You may only use one metamagic gem on any given spell, and while that spell cannot be further enhanced by a metamagic rod, it can be used with spells already enhanced in the normal way via any metamagic feats you possess. In this case, only the feats possessed by you adjust the spell slot of the spell being cast. Use of a metamagic gem does not confer the associated feat on the owner, only the one-time ability to use the given feat. A sorcerer or other spontaneous spellcaster must still take a fullround action when using a metamagic gem, just as if using a metamagic feat he possesses (except for quickening diamonds, which can be used as a swift action). The metamagic gems presented here are not the only such gems that exist. Other metamagic gems based on metamagic feats from other sources could easily be created-their costs should follow the pattern presented here (1,000 for gems that alter a spell slot by 1 level, 2,000 for those that alter spell slots by 2 levels, and so on), and each new gem should have a corresponding unique gemstone type associated with it.",strong,-,,,,,,,,,11,none,-,"Craft Wondrous Item, appropriate metamagic feat",2000,Wondrous Item,Rival Guide,,,,,,,,,,,0,0,0,0,0,0,0,0,0,strong,0,4000,2000,,,NULL,937,0,0,0,0
Raven's Head,,,strong,conjuration,,,,(healing),,,,,20,none,8,,,Artifact,AP 46,,,,,,,,,,"If successfully used as a component in the creation of a lich, Raven's Head's power is broken forever.",1,0,0,1,0,0,0,0,0,strong,8,0,0,,,NULL,938,0,0,0,0
Face of Dagon,,,strong,divination,,,,,,,,,13,none,3,"Craft Wondrous Item, commune, water breathing",14000,Artifact,AP 46,,,,,,,,,,,0,0,0,0,1,0,0,0,0,strong,3,27000,14000,,,NULL,939,0,0,0,0
Brain Cylinder,,,moderate,necromancy,,,,,,,,,9,none,10,"Craft Wondrous Item, gentle repose, magic jar, 7 ranks in Heal",2500,Wondrous Item,AP 46,,,,,,,,,,,0,0,0,0,0,0,0,1,0,moderate,10,5000,2500,,,NULL,940,0,0,0,0
Moribund Key,,,strong,necromancy,,,,,,,,,12,none,0.5,"Craft Wondrous Item, detect undead, knock, message, spectral hand, vampiric touch",20000,Wondrous Item,AP 47,,,,,,,,,,,0,0,0,0,0,0,0,1,0,strong,0.5,40000,20000,,,NULL,941,0,0,0,0
Bloodbrew Elixir,,,faint,necromancy,,,,,,,,,3,none,-,"Craft Wondrous Item, Craft (alchemy) DC 25, false life, protection from evil",500,Wondrous Item,AP 47,,,,,,,,,,,0,0,0,0,0,0,0,1,0,faint,0,1000,500,,,NULL,942,0,0,0,0
Witching Gown,,,moderate,abjuration,,,,,,,,,7,body,1,"Craft Wondrous Item, charm person, disguise self, resistance, spite (Pathfinder RPG Advanced Player's Guide 246)",17750,Wondrous Item,AP 47,,,,,,,,,,,0,0,1,0,0,0,0,0,0,moderate,1,35000,17750,,,NULL,943,0,0,0,0
Horns of Naraga,,,overwhelming,varies,,,,,,,,,22,head,8,,,Artifact,Dungeons of Golarion,,,,,,,,,,The helm can be destroyed by crushing it between the jaws of an ancient black dragon's skull in the middle of a desert with the sun at its zenith.,0,1,0,0,0,0,0,0,0,none,8,0,0,,,NULL,945,0,0,0,0
Gem of Dreams,,,strong,necromancy,,,,,,,,,20,none,2,,,Artifact,Dungeons of Golarion,,,,,,,,,,"The gem must absorb the dreams of a slumbering Spawn of Rovagug, whereupon it shatters into dust and releases a particularly powerful animate dream (Pathfinder RPG Bestiary 2 29); the power of this animate dream is left to you, but it should be advanced in Hit Dice to a point where its CR is equal to 3 points above the party's average level. Needless to say, the animate dream immediately attacks-if not slain, it reforms as a new Gem of Dreams after 24 hours.",1,0,0,0,0,0,0,1,0,strong,2,0,0,,,NULL,946,0,0,0,0
Raven Bracers,,,moderate,divination,transmutation,,,,,,,,9,hands,4,"Craft Wondrous Item, animal messenger, animate object, teleport object, telekinesis",8300,Wondrous Item,Dungeons of Golarion,,,,,,,,,,,0,0,0,0,1,0,0,0,1,moderate,4,16600,8300,,,NULL,947,0,0,0,0
Deadflesh Waraxe,,,strong,conjuration,transmutation,,,,,,,,12,none,8,,,Cursed,Dungeons of Golarion,,,,,,,,,+1 mithral ghost touch undead bane dwarven waraxe,,0,0,0,1,0,0,0,0,1,strong,8,0,0,,+1 mithral ghost touch undead bane dwarven waraxe,NULL,948,0,0,0,0
Deck of Harrowed Tales,,,strong,conjuration,,,,,,,,,20,none,1lb.,,,Artifact,The Harrowing,,,,,,,,,,"The Deck of Harrowed Things can only be destroyed by completing a mythical series of 54 quests tied to each of the harrow cards within. Only then can the final 55th quest be revealed, upon the completion of which the deck and the Harrowed Realm cease to exist.",1,0,0,1,0,0,0,0,0,strong,1,0,0,,,NULL,949,0,0,0,0
Coldfire Wrappings,,,moderate,evocation,,,,,,[cold],,,10,body,1,"Craft Wondrous Item, fire shield",1000,Wondrous Item,AP 48,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,1,2000,1000,,,NULL,950,0,0,0,0
Bone Beads,,,faint,necromancy,,,,,,,,,3,wrist,-,"Craft Wondrous Item, command undead",3000,Wondrous Item,AP 48,,,,,,,,,,,0,0,0,0,0,0,0,1,0,faint,0,6000,3000,,,NULL,951,0,0,0,0
Bloodfeast Shield,,,moderate,conjuration,,,,,,,,,12,shield,15,"Craft Magic Arms and Armor, create undead, vampiric touch",9385,Armor,AP 48,,,,,,,,,,,0,0,0,1,0,0,0,0,0,moderate,15,18770,9385,,+2 heavy steel shield,NULL,952,0,0,0,0
Amatatsu Seal,,"This stone statuette of a dragon is one of five royal seals of Minkai, and represents the Amatatsu family's divine right to rule the empire of Minkai. Should no Amatatsus of pure blood be able to take up that charge, however, the Amatatsu Seal can invest the right to rule as an Amatatsu in any number of living humanoid hosts. These Amatatsu scions often experience a series of visions of the past, present, and possible future. The Amatatsu Seal has a daily allotment of 5 charges that it can use to cast the following spells on an Amatatsu scion: cure serious wounds, remove curse, remove disease, or restoration. Each casting uses up 1 daily charge. Alternatively, the seal can cast heal on an Amatatsu scion, but doing so expends all 5 charges. Finally, and only at the seal's discretion, it can cast resurrection on an Amatatsu scion, but doing so renders its spellcasting powers useless for a month. The Amatatsu Seal itself radiates strong magic, and those with the proper resources can sense this magic across oceans and continents, allowing it to be tracked across any distance. Originally meant to allow its rightful owners the ability to track it if stolen, this feature makes it dangerous to remove the seal from its warding box, for as long as the warding box is open, the oni of the Five Storms can track it. The repercussions of this are detailed in later adventures in the Jade Regent Adventure Path. One final ward exists on the Amatatsu Seal, confounding attempts to whisk it quickly away from its homeland but also making returning a stolen seal home an arduous task. The Amatatsu Seal can never be transported by teleportation magic or dimensional travel. It cannot be taken from the Material Plane save via special portals blessed by the gods, and characters who carry the seal cannot cast or otherwise use teleportation effects.",strong,all,,,,,,,,,20,none,-,,,Artifact,AP 49,,,,,,,,,,"To destroy the Amatatsu Seal, rightful scions of each of the five royal families of Minkai must, of their own free will, cast their families' seals together into the Well of Demons in the Imperial Shrine in Kasai Harbor.",1,0,0,0,0,0,0,0,0,strong,0,0,0,,,NULL,953,0,0,0,0
Dancing Wasp,,,moderate,conjuration,,,,,,,,,7,none,3,"Craft Magic Arms and Armor, summon monster IV or summon nature's ally IV",6352,Weapon,AP 49,,,,,,,,,,,0,0,0,1,0,0,0,0,0,moderate,3,12392,6352,,+1 kusarigama,NULL,954,0,0,0,0
Warding Box,,,Strong,abjuration,,,,,,,,,20,none,5,,,Artifact,AP 49,,,,,,,,,,"A warding box can be destroyed by placing a portable hole inside it, closing the lid, and then placing the box inside a second portable hole. This second portable hole must be closed, and then a wish must be used to switch the two portable holes. Doing so destroys both portable holes and the warding box along with them.",1,0,1,0,0,0,0,0,0,none,5,0,0,,,NULL,955,0,0,0,0
Whispering Shrike,,,faint,abjuration,,,,,,,,,5,none,2,"Craft Magic Arms and Armor, shield other",3140,Weapon,AP 49,,,,,,,,,,,0,0,1,0,0,0,0,0,0,faint,2,5940,3140,,+1 wakizashi,NULL,956,0,0,0,0
Decemvirate Helm,,,strong,abjuration,,,,,,,,,20,head,3,,,Artifact,Pathfinder Society Field Guide,,,,,,,,,,A Decemvirate helm can be destroyed via complex magic rituals involving numerous inscriptions of magical glyphs on the helm to unwork its magic. Most scholars believe that the exact details of these rituals are different for each helm and that the rituals themselves are closely guarded by aboleths who dwell in hidden regions beneath the shattered corpse of the continent of Azlant.,1,0,1,0,0,0,0,0,0,strong,3,0,0,,,NULL,959,0,0,0,0
Dweomer's Essence,,,moderate,abjuration,,,,,,,,,9,none,-,"Craft Wondrous Item, Spell Penetration",250,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,1,0,0,0,0,0,0,moderate,0,500,250,,,NULL,960,0,0,0,0
Field Scrivener's Desk,,,faint,evocation,,,,,,,,,5,none,2,"Craft Wondrous Item, shrink item, tiny hut",2700,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,0,0,1,0,0,faint,2,5400,2700,,,NULL,962,0,0,0,0
Fortifying Stone,,,moderate,evocation,,,,,,,,,7,none,-,"Craft Wondrous Item, stoneskin",500,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,0,1000,500,,,NULL,963,0,0,0,0
Fortunate Charm,,,faint,evocation,,,,,,,,,5,neck,-,"Craft Wondrous Item, divine favor",1500,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,0,0,1,0,0,faint,0,3000,1500,,,NULL,964,0,0,0,0
Pathfinder's Coin,,,faint,divination,,,,,,,,,3,none,-,"Craft Wondrous Item, identify, levitate, magic mouth",750,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,1,0,0,0,0,faint,0,1500,750,,,NULL,965,0,0,0,0
Pipes of Shifting Tempo,,,faint,transmutation,,,,,,,,,5,none,2,"Craft Wondrous Item, haste, slow, Perform (wind instrument) 5 ranks",9000,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,0,0,0,0,1,faint,2,18000,9000,,,NULL,966,0,0,0,0
"Ring of the Beast, Relentless",,,faint,transmutation,,,,,,,,,5,ring,-,"Forge Ring, barkskin, bear's endurance",4000,Ring,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,0,0,0,0,1,faint,0,8000,4000,,,NULL,967,0,0,0,0
"Ring of the Beast, Savage",,,faint,transmutation,,,,,,,,,5,ring,-,"Forge Ring, barkskin, bull's endurance",4000,Ring,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,0,0,0,0,1,faint,0,8000,4000,,,NULL,968,0,0,0,0
"Ring of the Beast, Swift",,,faint,transmutation,,,,,,,,,5,ring,-,"Forge Ring, barkskin, cat's grace",4000,Ring,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,0,0,0,0,1,faint,0,8000,4000,,,NULL,969,0,0,0,0
"Runestone of Power, 1st Level",,,strong,transmutation,,,,,,,,,17,none,-,"Craft Wondrous Item, creator must be able to spontaneously cast spells of the appropriate spell level",1000,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,0,0,0,0,1,strong,0,2000,1000,,,NULL,970,0,0,0,0
"Runestone of Power, 2nd Level",,,strong,transmutation,,,,,,,,,17,none,-,"Craft Wondrous Item, creator must be able to spontaneously cast spells of the appropriate spell level",4000,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,0,0,0,0,1,strong,0,8000,4000,,,NULL,971,0,0,0,0
"Runestone of Power, 3rd Level",,,strong,transmutation,,,,,,,,,17,none,-,"Craft Wondrous Item, creator must be able to spontaneously cast spells of the appropriate spell level",9000,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,0,0,0,0,1,strong,0,18000,9000,,,NULL,972,0,0,0,0
"Runestone of Power, 4th Level",,,strong,transmutation,,,,,,,,,17,none,-,"Craft Wondrous Item, creator must be able to spontaneously cast spells of the appropriate spell level",16000,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,0,0,0,0,1,strong,0,32000,16000,,,NULL,973,0,0,0,0
"Runestone of Power, 5th Level",,,strong,transmutation,,,,,,,,,17,none,-,"Craft Wondrous Item, creator must be able to spontaneously cast spells of the appropriate spell level",25000,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,0,0,0,0,1,strong,0,50000,25000,,,NULL,974,0,0,0,0
"Runestone of Power, 6th Level",,,strong,transmutation,,,,,,,,,17,none,-,"Craft Wondrous Item, creator must be able to spontaneously cast spells of the appropriate spell level",36000,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,0,0,0,0,1,strong,0,72000,36000,,,NULL,975,0,0,0,0
"Runestone of Power, 7th Level",,,strong,transmutation,,,,,,,,,17,none,-,"Craft Wondrous Item, creator must be able to spontaneously cast spells of the appropriate spell level",49000,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,0,0,0,0,1,strong,0,98000,49000,,,NULL,976,0,0,0,0
"Runestone of Power, 8th Level",,,strong,transmutation,,,,,,,,,17,none,-,"Craft Wondrous Item, creator must be able to spontaneously cast spells of the appropriate spell level",64000,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,0,0,0,0,1,strong,0,128000,64000,,,NULL,977,0,0,0,0
"Runestone of Power, 9th Level",,,strong,transmutation,,,,,,,,,17,none,-,"Craft Wondrous Item, creator must be able to spontaneously cast spells of the appropriate spell level",81000,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,0,0,0,0,1,strong,0,162000,81000,,,NULL,978,0,0,0,0
Tyrant's Friend,,,faint,divination,,,,,,,,,5,ring,-,"Forge Ring, detect poison",1500,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,1,0,0,0,0,faint,0,3000,1500,,,NULL,984,0,0,0,0
Shining Wayfinder,,,faint,divination,,,,,,,,,3,none,1,"Craft Wondrous Item, detect evil, light, protection from evil",1000,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,1,0,0,0,0,faint,1,2000,1000,,,NULL,985,0,0,0,0
Tireless Wayfinder,,,faint,conjuration,,,,,,,,,5,none,1,"Craft Wondrous Item, light, lesser restoration",2500,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,1,0,0,0,0,0,faint,1,5000,2500,,,NULL,986,0,0,0,0
Vanishing Wayfinder,,,faint,illusion,,,,,,,,,5,none,1,"Craft Wondrous Item, invisibility, light",4000,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,0,0,0,0,0,faint,1,8000,4000,,,NULL,987,0,0,1,0
Wayfinder of Revelation,,,faint,divination,evocation,,,,,,,,6,none,1,"Craft Wondrous Item, detect secret doors, invisibility purge, light",4000,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,0,0,1,0,1,0,0,faint,1,8000,4000,,,NULL,988,0,0,0,0
Wayfinder of Spellbreaking,,,faint,abjuration,,,,,,,,,7,none,1,"Craft Wondrous Item, dispel magic, light",4000,Wondrous Item,Pathfinder Society Field Guide,,,,,,,,,,,0,0,1,0,0,0,0,0,0,faint,1,8000,4000,,,NULL,989,0,0,0,0
Devastating Dog Whistle,,,faint,necromancy,,,,,,,,,3,none,1,"Craft Wondrous Item, silence, sound burst",750,Wondrous Item,Goblins of Golarion,,,,,,,,,,,0,0,0,0,0,0,0,1,0,faint,1,1500,750,,,NULL,990,0,0,0,0
Explosion Pocket,,,faint,evocation,,,,,,,,,1,none,0.5,"Craft Wondrous Item, burning hands",1500,Wondrous Item,Goblins of Golarion,,,,,,,,,,,0,0,0,0,0,0,1,0,0,faint,0.5,3000,1500,,,NULL,991,0,0,0,0
Jumping Cinder,,,faint,evocation,,,,,,,,,3,none,1,"Craft Wondrous Item, flaming sphere",150,Wondrous Item,Goblins of Golarion,,,,,,,,,,,0,0,0,0,0,0,1,0,0,faint,1,300,150,,,NULL,992,0,0,0,0
Scavenger 's Stone,,,faint,transmutation,,,,,,,,,1,none,1,"Craft Wondrous Item, make whole",1000,Wondrous Item,Goblins of Golarion,,,,,,,,,,,0,0,0,0,0,0,0,0,1,faint,1,2000,1000,,,NULL,993,0,0,0,0
Deadly Kiss,,,moderate,evocation,,,,,,,,,6,none,1,"Craft Magic Arms and Armor, unseen servant, creator must have the poison use ability",5302,Weapon,AP 50,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,1,10302,5302,,+1 dagger,NULL,994,0,0,0,0
Earthfire Shuriken,,,strong,evocation,,,,,,[fire],,,12,none,0.5,"Craft Magic Arms and Armor, burning gaze (see page 208 of the Advanced Player's Guide), flame blade, flame strike, or fireball",198,Weapon,AP 50,,,,,,,,,,,0,0,0,0,0,0,1,0,0,strong,0.5,400,198,,+1 flaming burst shuriken,NULL,995,0,0,0,0
Fugitive's Grenade,,,faint,conjuration,transmutation,,,,,,,,3,none,-,"Craft Wondrous Item, fog cloud, rope trick",375,Wondrous Item,AP 50,,,,,,,,,,,0,0,0,1,0,0,0,0,1,faint,0,750,375,,,NULL,996,0,0,0,0
Oathtaker,,,moderate,necromancy,,,,,,,,,9,none,20,"Craft Magic Arms and Armor, mark of justice, slay living",9440,Weapon,AP 50,,,,,,,,,,,0,0,0,0,0,0,0,1,0,moderate,20,18540,9440,,+1 tetsubo,NULL,997,0,0,0,0
Shozoku of the Night Wind,,,moderate,illusion,,,,,,,,,4,body,2,"Craft Wondrous Item, invisibility",6000,Wondrous Item,AP 50,,,,,,,,,,,0,0,0,0,0,0,0,0,0,moderate,2,12000,6000,,,NULL,998,0,0,1,0
"Suishen, Guardian of the Amatatsu",,,strong,evocation,,,,,,,,,20,none,6,,,Artifact,AP 50,NG,12,16,13,25,"speech, telepathy","60 ft., darkvision, detect Amatatsu scions, read languages","Constant-endure elements 3/day-air walk, daylight, resist energy (cold), see invisibility",,Suishen is destroyed if the blade is used to slay the last Amatatsu scion.,1,0,0,0,0,0,1,0,0,strong,6,0,0,"Common, Tien",,NULL,999,0,0,0,0
Banner of the Ancient Kings,,,moderate,abjuration,,,,,,,,,8,none,5,"Craft Wondrous Item, heroism, resistance",9000,Wondrous Item,Lands of The Linnorm Kings,,,,,,,,,,,0,0,1,0,0,0,0,0,0,moderate,5,18000,9000,,,NULL,1000,0,0,0,0
Harp of Storms,,,moderate,evocation,,,,,,,,,7,none,2,"Craft Wondrous Item, air walk, call lightning, gust of wind",11000,Wondrous Item,Lands of The Linnorm Kings,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,2,22000,11000,,,NULL,1001,0,0,0,0
Rixbrand,,,moderate,conjuration,evocation,,,,,,,,10,none,8,"Craft Magic Arms and Armor, bleed, summon monster I",45000,Weapon,Lands of The Linnorm Kings,,,,,,,,,,,0,0,0,1,0,0,1,0,0,moderate,8,90000,45000,,+3 wounding dragon bane greatsword,NULL,1002,0,0,0,0
Ghost Mirror Armor,,,strong,abjuration,transmutation,,,,,,,,15,armor,45,"Craft Magic Arms and Armor, deathwatch, etherealness, protection from evil",11435,Armor,AP 51,,,,,,,,,,,0,0,1,0,0,0,0,0,1,strong,45,22675,11435,,+1 ghost touch four-mirror armor,NULL,1004,0,0,0,0
Map of the High Ice,,,moderate,divination,,,,,,,,,11,none,1,"Craft Wondrous Item, creator must have 5 ranks in Survival, find the path",1500,Wondrous Item,AP 51,,,,,,,,,,,0,0,0,0,1,0,0,0,0,moderate,1,3000,1500,,,NULL,1005,0,0,0,0
Nine-Fold Spirit Sword,,,moderate,conjuration,,,,,,,,,9,none,4,"Craft Magic Arms and Armor, dispel evil, disrupting weapon, plane shift, summon monster I",14560,Weapon,AP 51,,,,,,,,,,,0,0,0,1,0,0,0,0,0,moderate,4,28800,14560,,+1 ghost touch nine-ring broadsword,NULL,1006,0,0,0,0
Sashimono of Comfort,,,faint,abjuration,,,,,,,,,1,none,3,"Craft Wondrous Item, endure elements",1200,Wondrous Item,AP 51,,,,,,,,,,,0,0,1,0,0,0,0,0,0,faint,3,2400,1200,,,NULL,1007,0,0,0,0
"Terra-Cotta Talisman, Horse",,,moderate,evocation,,,,,,,,,6,none,1,"Craft Wondrous Item, borrow fortune (see page 206 of the Pathfinder RPG Advanced Player's Guide), phantom steed",6500,Wondrous Item,AP 51,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,1,13000,6500,,,NULL,1008,0,0,0,0
"Terra-Cotta Talisman, Warrior",,,moderate,evocation,,,,,,,,,7,none,1,"Craft Wondrous Item, borrow fortune (see page 206 of the Pathfinder RPG Advanced Player's Guide), spiritual ally",8000,Wondrous Item,AP 51,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,1,16000,8000,,,NULL,1009,0,0,0,0
"Terra-Cotta Talisman, Hound",,,moderate,evocation,,,,,,,,,9,none,1,"Craft Wondrous Item, borrow fortune (see page 206 of the Pathfinder RPG Advanced Player's Guide), mage's faithful hand",11000,Wondrous Item,AP 51,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,1,22000,11000,,,NULL,1010,0,0,0,0
Do-Maru of Broken Flesh,,,moderate,evocation,,,,,,,,,9,armor,30,"Craft Magic Arms and Armor, cleanse (Advanced Player's Guide 211)",10450,Armor,AP 52,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,30,20550,10450,,+2 do-maru armor,NULL,1011,0,0,0,0
Flask of Endless Sake,,,faint,enchantment,,,,,,,,,5,none,1,"Brew Potion, Craft Wondrous Item, create water, cure moderate wounds, enlarge person, heroism, lesser restoration, rage, reduce person",2000,Wondrous Item,AP 52,,,,,,,,,,,0,0,0,0,0,1,0,0,0,faint,1,4000,2000,,,NULL,1012,0,0,0,0
Kikuya's Sensu,,,moderate,evocation,,,,,,,,,11,none,1,"Craft Wondrous Item, calm emotions, cat's grace, forceful hand, whispering wind",15420,Wondrous Item,AP 52,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,1,30840,15420,,,NULL,1014,0,0,0,0
The Thundering Blade,,,moderate,evocation,,,,,,,,,7,none,9,"Craft Magic Arms and Armor, blindness/ deafness, shout",14375,Weapon,AP 52,,,,,,,,,,,0,0,0,0,0,0,1,0,0,moderate,9,28415,14375,,+1 thundering naginata,NULL,1015,0,0,0,0
Book of The Damned: Daemonic,,"The original Book of the Damned was collected from the scattered records of the exiled angel Tabris, who was ordered to record the lore of all the multiverse but was cast out of Heaven for his findings. The daemonic chapters of the Book of the Damned are bound between covers of perpetually frozen and compressed ashes that seem to suck away ambient light into their material. All known copies of the text appear to be some variety of palimpsest, with the words written over the intentionally erased words of an earlier draft, though it is unknown when and by whom this redaction took place. In each case, the edited portions describe specific names relating to the earliest history of the plane, sometimes with entire pages being censored. Scholars suspect this is related to the same magic utilized by the Horsemen to scour their own records and history in cycles when one of the Four has been replaced. Any good-aligned creature who touches this section of the Book of the Damned gains one negative level. This level cannot be restored until the character has remained more than 10 feet away from the book for 24 hours. Creatures attempting to read the book that are not neutral evil must make a DC 15 Will save or have their alignment permanently take one step toward neutral evil. Written in a mixture of Abyssal and Infernal, sometimes changing from one to the other mid-sentence, the text requires true fluency in both languages to fully understand the nuances and true meaning of the text. As a reader proceeds, he becomes aware of a dull pressure on the back of his skull and a buzzing static. Eventually the text begins to ""speak"" to him, inserting telepathic impressions and images to complement the text. A telepathic creature may ""read"" the text without actually opening the book merely by holding it and concentrating. A reader who splashes his own blood onto the book (which is promptly absorbed) and spends 30 days (not necessarily consecutively) reading the book receives several benefits. The book contains copies of every spell with the evil descriptor, as well as all of the spells on pages 38-39 and those listed below. The user gains at +4 bonus on all Knowledge (planes) checks when using the book as a resource (consulting it for at least an hour regarding a question), and its descriptions of Abaddon are so accurate that any teleportation to or within that plane always brings the caster to the desired location (no familiarity roll needed). Any energy-draining spell cast by the bearer bestows +1 additional negative level on affected creatures. The daemonic portion of the Book of the Damned serves as the focal point for a permanent unhallow effect and sympathy attuned to attract neutral evil creatures. As long as the book is carried, its owner casts all evil spells as if he were two caster levels higher and gains a +2 bonus on all Charisma-based skills and checks when interacting with neutral evil creatures. Four times per day, the tome can be used to cast one of the following spells: blasphemy, circle of death, energy drain, death knell, soul bind, or soul transfer (see page 39). It is believed that the bearer can be scried at any time, without a saving throw, by the Four Horsemen or their elite agents.",overwhelming,all,,,,,,[evil],,,25,none,12,,,Artifact,Horsemen of The Apocalypse,,,,,,,,,,"The daemonic Book of the Damned can be destroyed by washing away the text on each page with the tears of a good outsider, at which point the book crumbles to ashes. As long as the other sections of the book exist, however, the daemonic section always turns up again somewhere, undamaged and whole.",1,0,0,0,0,0,0,0,0,none,12,0,0,,,NULL,1016,0,0,0,0
Candle of Abaddon,,,strong,necromancy,abjuration,,,,,,,,13,none,1,"Craft Wondrous Item, magic circle against evil, desecrate, creator must be evil",4500,Wondrous Item,Horsemen of The Apocalypse,,,,,,,,,,,0,0,1,0,0,0,0,1,0,strong,1,9000,4500,,,NULL,1017,0,0,0,0
Hydrodaemon Runestone,,,moderate,conjuration,,,,,,[evil],,,11,none,-,"Craft Wondrous Item, summon monster VI",1650,Wondrous Item,Horsemen of The Apocalypse,,,,,,,,,,,0,0,0,1,0,0,0,0,0,moderate,0,3300,1650,,,NULL,1018,0,0,0,0
